frame_path,video_name,label,split,frame_index,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_hip_angle,right_hip_angle,left_body_line,right_body_line,torso_angle,left_knee_bend,right_knee_bend,head_drop,left_shoulder_shrug,right_shoulder_shrug,arm_symmetry,leg_symmetry,hip_symmetry,form_label
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0013.jpg,v_BodyWeightSquats_g19_c01,squats,train,13,0.486619,0.331668,0.416996,0.324751,0.491607,0.408433,0.4029,0.401648,0.505691,0.480142,0.400786,0.474313,0.473102,0.481193,0.430198,0.480271,0.497322,0.597337,0.405221,0.594406,0.520717,0.717682,0.384645,0.721229,0.445165,0.259799,0.464362,0.256618,0.437188,0.256858,179.21884111357002,176.87091483866828,172.60519112596762,171.27817286254498,163.05509892236853,162.80386390917482,163.45066387868238,164.44237641756348,174.8341027543416,-0.023395,0.020575999999999983,-0.07186900000000002,-0.07505,-0.06789300000000004,1.3270182634226444,2.347926274901738,0.2512350131937069,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0014.jpg,v_BodyWeightSquats_g19_c01,squats,train,14,0.487849,0.329844,0.417465,0.326591,0.492937,0.408006,0.401881,0.402894,0.506192,0.480351,0.400781,0.476264,0.47483,0.478749,0.430328,0.478063,0.497395,0.593952,0.40854,0.591689,0.520633,0.719573,0.383428,0.720927,0.446304,0.257082,0.464724,0.254984,0.437418,0.25499,179.39444860961453,179.84427998199803,173.3410584293727,169.31516997089938,163.92081961650356,164.29115856177282,164.23455966324138,164.21606372218304,175.002807193898,-0.023238000000000036,0.025112000000000023,-0.07276200000000005,-0.07486000000000004,-0.07160100000000003,4.025888458473332,0.4498313723834997,0.3703389452692534,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0015.jpg,v_BodyWeightSquats_g19_c01,squats,train,15,0.494468,0.333714,0.414874,0.324538,0.510073,0.40393,0.391339,0.401096,0.520728,0.477995,0.385134,0.479973,0.477084,0.478597,0.427002,0.475672,0.497094,0.598883,0.406537,0.592945,0.518368,0.723673,0.383532,0.723049,0.447399,0.254466,0.467423,0.251508,0.437408,0.253665,179.76110618875438,179.85613292123364,175.65507941726554,167.40944624865213,163.71301599566166,165.51305797511404,163.59601226910445,165.44550488591022,173.15766345786355,-0.02127400000000007,0.023004999999999998,-0.07924799999999999,-0.082206,-0.07087300000000002,8.24563316861341,0.09502673247925486,1.8000419794523737,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0016.jpg,v_BodyWeightSquats_g19_c01,squats,train,16,0.498888,0.336294,0.411889,0.329717,0.521285,0.407407,0.387249,0.407191,0.534328,0.483258,0.375046,0.483654,0.479602,0.485176,0.42833,0.482229,0.500027,0.605327,0.401617,0.596482,0.519036,0.724366,0.380096,0.724645,0.451006,0.253089,0.469984,0.25176,0.438054,0.253382,179.4211910621103,176.37184273289972,172.2743790064877,171.42410528181136,162.97123636642567,160.6874218012415,163.2571799022563,162.59386253355663,172.6187787835342,-0.019009000000000054,0.021521000000000012,-0.08320499999999997,-0.084534,-0.07633499999999999,0.8502737246763274,3.0493483292105736,2.283814565184173,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0017.jpg,v_BodyWeightSquats_g19_c01,squats,train,17,0.498457,0.361546,0.408494,0.355026,0.528421,0.424925,0.383445,0.423282,0.550111,0.493078,0.364615,0.497934,0.473894,0.486164,0.423949,0.478651,0.504314,0.593494,0.39951,0.588247,0.521296,0.722222,0.376336,0.727045,0.448707,0.293379,0.466944,0.285989,0.43315,0.287088,171.69082969399042,176.90730280520367,172.34944701944752,174.00340653305938,153.025440228884,160.3031988357708,157.4951656739789,162.02304402064502,168.84934387480666,-0.01698199999999994,0.023173999999999972,-0.06816699999999998,-0.07555699999999999,-0.067938,1.6539595136118521,5.216473111213247,7.277758606886778,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0018.jpg,v_BodyWeightSquats_g19_c01,squats,train,18,0.490764,0.397179,0.411002,0.395054,0.528906,0.442255,0.381717,0.446176,0.555942,0.500807,0.362122,0.512627,0.47227,0.530333,0.426165,0.52876,0.513347,0.614517,0.391233,0.610571,0.524149,0.724001,0.377732,0.728944,0.44678,0.340028,0.461276,0.332779,0.433126,0.33503,159.62483542066636,163.38484228407754,164.54734786536645,166.62304969494625,146.0828637445529,150.40818555821699,157.09653811158555,159.92900958713608,172.09236627066028,-0.010801999999999978,0.013500999999999985,-0.05715100000000001,-0.06440000000000001,-0.06002400000000002,2.075701829579799,3.760006863411178,4.32532181366409,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0019.jpg,v_BodyWeightSquats_g19_c01,squats,train,19,0.487135,0.438006,0.417872,0.439547,0.52714,0.477044,0.388589,0.482658,0.54416,0.511637,0.385186,0.50361,0.47224,0.56237,0.427515,0.557615,0.522319,0.624641,0.38342,0.621726,0.522685,0.72827,0.376784,0.732586,0.449311,0.38993,0.461486,0.384961,0.436489,0.385886,141.39566065267496,148.9056245864345,160.49584791921086,155.03807030173493,134.3635857648486,140.8108913002791,156.2573167603265,159.16179974568632,173.16987062211894,-0.00036599999999997745,0.006635999999999975,-0.04807600000000001,-0.05304500000000001,-0.053661000000000014,5.4577776174759265,7.509963933759536,6.447305535430502,good
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0020.jpg,v_BodyWeightSquats_g19_c01,squats,train,20,0.486173,0.496073,0.412291,0.499287,0.492869,0.54975,0.402499,0.551829,0.47061,0.536963,0.42964,0.515836,0.471026,0.605866,0.423398,0.604028,0.524044,0.62259,0.381289,0.62726,0.524426,0.730242,0.376509,0.732635,0.445589,0.468501,0.463429,0.454088,0.430796,0.458006,107.7106419308732,121.48319646923714,53.013786711876186,26.46225205281564,99.6524248684437,112.83279123490581,148.90907474188512,153.91533323166283,172.1447050322533,-0.00038199999999999346,0.0047800000000000065,-0.027571999999999985,-0.041984999999999995,-0.04128099999999996,26.551534659060547,13.772554538363948,13.18036636646211,good
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0021.jpg,v_BodyWeightSquats_g19_c01,squats,train,21,0.486602,0.514471,0.416178,0.514263,0.490548,0.56021,0.409355,0.556665,0.486332,0.519469,0.424132,0.511557,0.470733,0.61965,0.425646,0.620197,0.520456,0.625241,0.383822,0.628481,0.523591,0.727143,0.377328,0.734277,0.449361,0.476926,0.466352,0.470222,0.435864,0.472724,98.17768218899703,104.71596571308945,0.994991499653079,8.998902509424964,87.83570902078058,96.09612658040602,145.23515198109817,151.93776013071445,171.41979002122537,-0.003134999999999999,0.006494,-0.037544999999999995,-0.04424900000000004,-0.04153900000000005,8.003911009771885,6.538283524092421,8.260417559625438,good
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0022.jpg,v_BodyWeightSquats_g19_c01,squats,train,22,0.490407,0.50695,0.414712,0.51235,0.489062,0.535798,0.400654,0.528924,0.470617,0.512794,0.426277,0.507696,0.473168,0.620558,0.427592,0.620686,0.521279,0.626936,0.383607,0.628369,0.52299,0.728696,0.377247,0.7332,0.449896,0.474481,0.467089,0.466966,0.434314,0.471918,98.5148463958351,103.37987327886003,41.393404707114435,10.059112977130507,88.92327938024673,93.12803457163106,146.6348767041123,149.11350587883535,171.37136970300116,-0.001710999999999907,0.006359999999999977,-0.032469000000000026,-0.03998400000000002,-0.04043199999999997,31.334291729983928,4.865026883024939,4.204755191384336,good
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0023.jpg,v_BodyWeightSquats_g19_c01,squats,train,23,0.488113,0.489755,0.412185,0.493616,0.499469,0.502528,0.406846,0.540546,0.49173,0.491815,0.418663,0.501954,0.47139,0.608375,0.422771,0.608067,0.523212,0.627482,0.38132,0.634132,0.522984,0.729712,0.377943,0.731299,0.447698,0.447639,0.46575,0.443487,0.434856,0.442687,110.11133133789785,124.15269582688127,5.819950440413336,10.536019913033378,102.21448340701286,116.87777032361858,148.9394886562519,154.72562869794683,171.97500983890393,0.00022800000000000598,0.003377000000000019,-0.04211599999999999,-0.046267999999999976,-0.050929,4.716069472620042,14.041364488983419,14.663286916605713,good
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0024.jpg,v_BodyWeightSquats_g19_c01,squats,train,24,0.487101,0.457879,0.417042,0.462021,0.516549,0.481399,0.38838,0.487095,0.504538,0.483185,0.411364,0.490284,0.472426,0.582815,0.425372,0.580742,0.52113,0.629707,0.378732,0.63091,0.524472,0.731087,0.377064,0.733077,0.447637,0.411847,0.463307,0.406412,0.433291,0.413242,135.80209224755592,138.02237076676582,47.07312651768613,49.07982474699875,127.21477756306615,133.07350393533721,153.9587245494418,158.39167158245007,173.30033914316823,-0.003342000000000067,0.0016680000000000028,-0.04603199999999996,-0.051466999999999985,-0.04877900000000002,2.006698229312626,2.2202785192098986,5.8587263722710645,good
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0025.jpg,v_BodyWeightSquats_g19_c01,squats,train,25,0.48656,0.406728,0.411524,0.41074,0.506363,0.442497,0.38466,0.451577,0.53144,0.478369,0.385794,0.484368,0.471163,0.547228,0.423766,0.54395,0.518289,0.617598,0.382255,0.619399,0.52543,0.728748,0.377801,0.730769,0.446362,0.356577,0.455525,0.353252,0.431332,0.358069,149.86612052395392,153.47109487253294,174.01123120611965,144.68053389238315,139.93623845264935,145.93020794832205,157.10152392714335,160.92668582996197,173.74570223872578,-0.007140999999999953,0.0044540000000000135,-0.050151,-0.05347599999999997,-0.05267099999999997,29.330697313736493,3.60497434857902,5.993969495672701,good
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0026.jpg,v_BodyWeightSquats_g19_c01,squats,train,26,0.487521,0.378612,0.40708,0.379246,0.511671,0.428433,0.383573,0.428659,0.537726,0.482828,0.380043,0.489915,0.471589,0.522337,0.42211,0.522614,0.512475,0.606041,0.386727,0.617829,0.523337,0.725426,0.380473,0.72903,0.44176,0.31505,0.458187,0.315474,0.426023,0.317914,159.1648634950641,162.83313756936022,179.69854107609373,157.85611574220957,147.64085874700802,153.62952190805925,159.37946728834132,162.61086151804065,173.67419638711172,-0.010862000000000038,0.006253999999999982,-0.06356200000000001,-0.06313800000000003,-0.06133200000000005,21.842425333884165,3.6682740742961073,5.988663161051221,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0027.jpg,v_BodyWeightSquats_g19_c01,squats,train,27,0.487511,0.347793,0.406024,0.346209,0.511874,0.418551,0.380216,0.41482,0.537131,0.483677,0.372554,0.487973,0.473172,0.498083,0.424538,0.497123,0.503923,0.596287,0.393818,0.606357,0.522745,0.716962,0.381804,0.72647,0.4434,0.273903,0.458638,0.272455,0.430931,0.273061,171.4777358590887,170.003995701485,177.79930792387677,165.36514626977396,157.16277712731525,157.29823576026263,161.78853033525667,162.45107183909462,174.54957329495684,-0.018822000000000005,0.012014000000000025,-0.07389000000000001,-0.07533800000000002,-0.07314799999999999,12.434161654102809,1.4737401576037144,0.13545863294737615,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0028.jpg,v_BodyWeightSquats_g19_c01,squats,train,28,0.490004,0.334792,0.408309,0.330395,0.508226,0.410698,0.383953,0.4059,0.527319,0.488928,0.372147,0.485025,0.47572,0.48283,0.426082,0.483958,0.49949,0.601812,0.399787,0.603876,0.52115,0.723165,0.381538,0.726573,0.445354,0.253085,0.462437,0.252069,0.434297,0.252502,178.82044442701485,176.0913810843177,179.76047997113068,170.60739001361796,163.1908507645046,161.030232434722,163.78441347845288,162.99443991946202,174.4882646106054,-0.021660000000000013,0.018249000000000015,-0.08170699999999997,-0.08272299999999999,-0.07789299999999999,9.15308995751272,2.7290633426971453,2.160618329782608,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0029.jpg,v_BodyWeightSquats_g19_c01,squats,train,29,0.489893,0.329773,0.409969,0.32766,0.502357,0.408592,0.388991,0.404885,0.513575,0.485449,0.375009,0.479194,0.475826,0.479965,0.427208,0.480745,0.497392,0.59795,0.402229,0.601036,0.518492,0.721726,0.381321,0.725931,0.446346,0.25158,0.463737,0.249746,0.433551,0.25071,179.3124836748588,177.77148720321904,179.3104650228128,175.45746899824098,164.29065573746377,161.8438386345282,164.64071676160677,162.97452366057425,174.6488746424348,-0.021099999999999952,0.020907999999999982,-0.07819299999999996,-0.08002699999999999,-0.07695000000000002,3.8529960245718087,1.5409964716397724,2.4468171029355688,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0030.jpg,v_BodyWeightSquats_g19_c01,squats,train,30,0.488753,0.332635,0.410012,0.328904,0.49734,0.411068,0.39348,0.403935,0.509713,0.477821,0.379846,0.475696,0.472119,0.478104,0.423987,0.478238,0.493305,0.593006,0.402252,0.602206,0.516644,0.715348,0.383467,0.724474,0.446363,0.253244,0.463064,0.250368,0.434386,0.25262,179.64025930705176,178.7883136297257,175.74565122842256,178.32825298655658,163.02955593155423,164.70914468003207,162.847262343902,165.30894248921726,173.4763680490779,-0.023339,0.018784999999999996,-0.07939099999999999,-0.08226700000000003,-0.07628399999999996,2.582601758134018,0.8519456773260572,1.6795887484778405,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0031.jpg,v_BodyWeightSquats_g19_c01,squats,train,31,0.489069,0.333087,0.411037,0.32704,0.495332,0.411679,0.388503,0.402219,0.508903,0.478826,0.378169,0.476479,0.47327,0.479151,0.424525,0.479908,0.495398,0.597823,0.404059,0.600973,0.518212,0.721877,0.382095,0.725457,0.448223,0.254316,0.46485,0.251862,0.434556,0.254292,179.8437338377134,179.58370579071666,173.12933040719636,171.2362846428156,163.2642243350779,165.3624464609383,163.3367347418539,165.1539252860449,173.82624724521568,-0.022814,0.021963999999999984,-0.07877100000000004,-0.08122500000000005,-0.07274799999999998,1.8930457643807586,0.2600280469967231,2.0982221258603886,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0032.jpg,v_BodyWeightSquats_g19_c01,squats,train,32,0.488941,0.332335,0.412009,0.326887,0.495663,0.40972,0.38859,0.403698,0.511684,0.476209,0.37749,0.480443,0.472734,0.47952,0.424938,0.479443,0.494847,0.595767,0.404056,0.599485,0.517875,0.719278,0.381834,0.724503,0.445458,0.254308,0.46391,0.251136,0.435886,0.253171,179.78057303204454,179.7792742446216,171.41621048191854,171.2732909591578,162.94582276511596,165.28750294605345,163.05357031976632,165.17994091104916,173.71594621931197,-0.023027999999999993,0.02222200000000002,-0.07802700000000001,-0.08119899999999997,-0.073716,0.14291952276073516,0.0012987874229395402,2.3416801809374874,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0033.jpg,v_BodyWeightSquats_g19_c01,squats,train,33,0.49112,0.337867,0.40809,0.330093,0.5077,0.412429,0.380513,0.403248,0.520603,0.484426,0.370708,0.476348,0.475552,0.480504,0.425186,0.480367,0.496503,0.596158,0.404584,0.597759,0.517307,0.718134,0.381682,0.726888,0.4462,0.256761,0.464587,0.254268,0.435315,0.254358,179.40738583090067,179.87800451824745,177.6213580987266,166.98435870267815,163.50312279501932,163.55561324795724,163.80514354944953,163.50152335721666,173.7707881651257,-0.020803999999999934,0.022901999999999978,-0.08110599999999996,-0.08359899999999998,-0.07573500000000005,10.636999396048452,0.4706186873467857,0.0524904529379171,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0034.jpg,v_BodyWeightSquats_g19_c01,squats,train,34,0.494452,0.343132,0.406468,0.336327,0.515637,0.414391,0.379986,0.407763,0.533192,0.488389,0.368704,0.484112,0.476548,0.4838,0.42443,0.482615,0.502039,0.594907,0.401658,0.597684,0.51966,0.721369,0.382693,0.725525,0.443343,0.265871,0.463255,0.262396,0.433975,0.261985,175.01036605114962,177.24328925046262,176.78710950221102,168.06501944524877,159.8247820524802,161.80574543778704,162.4608149128935,163.25050127571814,172.74616728342704,-0.017620999999999998,0.01896500000000001,-0.07726099999999997,-0.08073599999999997,-0.07434199999999996,8.722090056962259,2.2329231993130065,1.9809633853068362,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0035.jpg,v_BodyWeightSquats_g19_c01,squats,train,35,0.495174,0.370749,0.410071,0.363004,0.527598,0.436999,0.381777,0.430844,0.550372,0.504335,0.362133,0.502858,0.478058,0.502617,0.426484,0.500162,0.510495,0.603998,0.394532,0.603241,0.524531,0.726962,0.380789,0.72809,0.450391,0.299428,0.465056,0.296664,0.435727,0.299263,168.76960100581914,169.05926380750577,172.6074331787851,172.6176079825041,154.8623205800748,155.953894305036,160.90122429824524,161.83972660376813,172.60422420677375,-0.014035999999999937,0.013743000000000005,-0.07132099999999997,-0.07408500000000001,-0.06374099999999999,0.010174803718996372,0.2896628016866316,1.0915737249611936,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0036.jpg,v_BodyWeightSquats_g19_c01,squats,train,36,0.496671,0.401277,0.41318,0.40023,0.532416,0.457579,0.381961,0.461429,0.560969,0.518906,0.35814,0.524931,0.477095,0.536761,0.428188,0.532839,0.521438,0.616727,0.387526,0.615858,0.524348,0.728088,0.380226,0.729606,0.447426,0.34127,0.463331,0.332208,0.433944,0.337425,152.48737675660783,157.57668127659406,172.5544241574719,173.53392935918032,142.76882433970994,147.4477424653426,157.9052088372614,159.8442481186586,171.7779787505921,-0.002910000000000079,0.007299999999999973,-0.06000699999999998,-0.06906899999999999,-0.062805,0.979505201708406,5.089304519986229,4.678918125632663,bad
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0037.jpg,v_BodyWeightSquats_g19_c01,squats,train,37,0.494745,0.436641,0.414168,0.438878,0.531742,0.485521,0.381848,0.492707,0.559802,0.528766,0.357433,0.548413,0.476333,0.564901,0.42911,0.561431,0.527713,0.625382,0.382127,0.626629,0.525761,0.728035,0.375719,0.73176,0.45037,0.377973,0.463608,0.371302,0.435317,0.376537,138.5618766866059,147.71061445203716,175.85359451027213,172.6844183425881,131.48216107902923,137.27130111384506,154.97452758098973,155.64457109844204,171.83056832543753,0.0019519999999999538,0.006407999999999969,-0.058668,-0.06533899999999998,-0.06234099999999998,3.169176167684043,9.148737765431264,5.78914003481583,good
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0038.jpg,v_BodyWeightSquats_g19_c01,squats,train,38,0.491408,0.490121,0.411003,0.497973,0.533766,0.527038,0.38737,0.546305,0.582765,0.542446,0.395907,0.535582,0.475552,0.620764,0.429017,0.619838,0.531289,0.627072,0.378387,0.624499,0.525508,0.723679,0.37712,0.730824,0.449821,0.445405,0.461826,0.434293,0.43586,0.437817,93.03241629286468,95.94253631574063,156.38189179823502,12.470839403721307,89.53685942461269,86.85129967072844,147.1874466968507,146.53064304616743,173.07956043325711,0.005781000000000036,0.0012669999999999626,-0.04471599999999998,-0.05582799999999999,-0.06015599999999999,143.91105239451372,2.910120022875944,2.685559753884249,good
outputs/frames\train\squats\v_BodyWeightSquats_g19_c01\frame_0039.jpg,v_BodyWeightSquats_g19_c01,squats,train,39,0.487533,0.515992,0.42148,0.516417,0.482296,0.523677,0.417544,0.552574,0.463787,0.469004,0.430858,0.491718,0.474169,0.639881,0.431415,0.639264,0.525214,0.628342,0.382096,0.620046,0.526142,0.731102,0.378877,0.73064,0.446641,0.46399,0.463046,0.46607,0.439023,0.467795,77.77950404186564,70.37800710551917,52.976586326133756,6.130340247485248,71.10536862981392,64.08719179256002,144.1709572413365,145.47892559350328,173.84284121298234,-0.0009280000000000399,0.003218999999999972,-0.05200199999999999,-0.04992200000000002,-0.048622,46.846246078648505,7.4014969363464616,7.018176837253904,good
